,aut_group_size,aut_group_size_exp,density,m,modularity,n,name,num_generators,num_orbits
58,2.4,1,0.000531409252601,2529405,0.760543790028,97569,Si34H36.mtx,3,4537
59,4.87322825764,1828,0.000909461878154,56275,0.514813305306,11125,c-43.mtx,3065,2989
60,9.10619401256,16802,0.00378007036871,2304655,0.812472688023,34920,ship_001.mtx,29115,5805
61,1.52695420247,6867,0.000220051155082,211912,0.967430668316,43887,OPF_10000.mtx,20740,16536
62,3.16542660734,174320,5.45215840485e-05,372118,0.489018637723,116835,dc3.mtx,42030,73422
63,1.0,0,0.00828116399259,15240,0.804825725832,1919,plat1919.mtx,0,1919
64,5.26013590155,210,0.00019319059634,231561,0.92947536204,48962,gridgena.mtx,700,40189
65,6.0,0,0.000493844573686,4375858,0.82427570424,133123,Ga19As19H42.mtx,2,23311
66,1.6,1,9.00640004e-05,1152812,0.928316658947,160000,majorbasis.mtx,3,10100
67,1.152,3,0.00528219971056,31536,0.844015101945,3456,thermal.mtx,5,8
68,1.16640750651,17292,0.00102149203373,2611390,0.875540055438,71505,F2.mtx,44184,27178
69,1.0,0,0.0109454784238,7092473,0.668845860254,36000,nd12k.mtx,0,36000
70,5.61011868259,103,0.0686124534993,11841,0.544840123672,588,bcsstm34.mtx,292,165
71,4.0,0,0.000247957282287,20925,0.923606010543,12992,tuma2.mtx,2,3626
72,1.6,1,0.00185772576599,169624,0.750942815197,13514,poisson3Da.mtx,4,13510
73,6.28947709204,4750,0.00333059532503,501899,0.893326994505,17361,gyro_k.mtx,11686,5668
74,8.13966605576,236,0.00441325963402,199379,0.92876144447,9506,nemeth11.mtx,787,8719
75,3.16542660734,174320,5.45215840485e-05,372118,0.488795595156,116835,trans4.mtx,42030,73422
76,2.0,0,0.00133629043688,267218,0.577623632828,19999,Trefethen_20000b.mtx,1,10000
77,2.89480223093,76,0.00426433516947,192651,0.929727566139,9506,nemeth04.mtx,254,9252
78,9.16511223288,899,0.00148402117377,63770,0.615777105807,9271,c-39.mtx,1875,3459
79,1.0,0,0.000470130229307,51027,0.901670454729,14734,epb1.mtx,0,14734
80,1.0,0,0.000560262364021,13941,0.891313339156,7055,cell1.mtx,0,7055
81,1.0,0,0.00377896421415,2810,0.898792061904,1220,fpga_dcop_42.mtx,0,1220
82,1.0,0,0.00301248466312,306699,0.730208122318,14270,lhr14c.mtx,0,14270
83,1.0,0,0.00147670612635,9376,0.807182137205,3564,saylr4.mtx,0,3564
84,2.0155392,8,0.000366207353583,137954,0.825422065556,27449,mark3jac060sc.mtx,20,14737
85,1.60264844084,2278,0.00092465399736,80623,0.622210598294,13206,c-45.mtx,3454,144
86,1.0,0,0.00283057589122,11379,0.562647031945,2836,extr1b.mtx,0,2836
87,1.7179869184,10,0.00722622604247,2901380,0.603690097365,28338,TSOPF_RS_b300_c2.mtx,34,14505
88,2.0,0,0.00998149074537,19953,0.517917566111,2000,Trefethen_2000.mtx,1,1000
89,2.38915111536,158,2.23390265328e-05,1156809,0.58619963067,321821,ASIC_320k.mtx,106,321029
90,6.0,0,0.00347108396808,117225,0.560739413685,8219,benzene.mtx,2,1549
91,3.93210181543,9342,0.000141015764855,236980,0.837272142401,57975,c-67b.mtx,13554,7596
92,1.34535945937,45873,0.00101413909082,4827996,0.879092801531,97578,m_t1.mtx,80534,17044
93,4.49629262823,1251,0.000426403038902,24316,0.878217989919,10680,PGPgiantcompo.mtx,2586,7944
94,8.13673214347,4633,0.00298181640011,183910,0.857043201169,11107,k3plates.mtx,8894,2213
95,2.74242487329,40037,0.000216370688256,2630217,0.863284904411,155924,para-5.mtx,102904,53020
96,1.66873987181,94,0.00538587273931,243319,0.922653205825,9506,nemeth14.mtx,313,9193
97,1.0,0,0.00418779165938,3114,0.900164752053,1220,fpga_trans_01.mtx,0,1220
98,4.0,0,0.000480184606846,4198,0.96451479538,4182,S80PI_n.mtx,2,4018
99,1.62817928981,211,0.0139719472621,33889,0.738059039363,2203,ex20.mtx,625,1574
100,1.0,0,0.0403833759307,1635345,0.575558047176,9000,nd3k.mtx,0,9000
101,1.0,0,0.00576026797744,155021,0.72152283083,7337,lhr07.mtx,0,7337
102,5.49755813888,11,0.00138874412814,31858,0.768222231156,6774,jan99jac020.mtx,39,6570
103,6.64613997892,35,0.000500747933037,106388,0.803420978841,20614,jan99jac060.mtx,119,19970
104,1.6,1,0.000984196839368,12300,0.876187404984,5000,rdb5000.mtx,3,325
105,1.0,0,0.0142518025908,4809,0.404366859792,822,bp_1600.mtx,0,822
106,1.0,0,0.00015006730863,772886,0.843676419549,101492,2cubes_sphere.mtx,0,101492
107,8.0,0,0.000910626821254,118440,0.879213613268,16129,Dubcova1.mtx,2,2080
108,1.0,0,0.00377896421415,2810,0.898838223933,1220,fpga_dcop_03.mtx,0,1220
109,8.0,0,9.95024875622e-05,79600,0.935552292556,40000,jnlbrng1.mtx,2,5050
110,7.48906792625,581,0.00743172632672,236598,0.788864507888,7980,GT01R.mtx,1764,6216
111,1.0,0,0.00176026596033,8836,0.861154928724,3169,swang1.mtx,0,3169
112,1.0,0,0.000166647041808,277740,0.717400875074,57735,bayer01.mtx,0,57735
113,1.0,0,0.00282882899903,11380,0.564942426667,2837,extr1.mtx,0,2837
114,2.36036930957,2438,0.000599595867398,71419,0.955578063899,15435,OPF_3754.mtx,7336,5833
115,2.0,0,0.0121974897719,3518,0.821663888243,760,fs_760_3.mtx,1,380
116,3.88533778445,84,0.0165714325557,748652,0.867146243155,9506,nemeth23.mtx,281,9225
117,9.3793285978,29017,0.000288751146785,1845996,0.849494294872,113076,barrier2-3.mtx,74900,38176
118,1.82372540549,79,0.000947088831082,265301,0.89410992256,23670,g7jac080sc.mtx,257,23413
119,8.57625855919,2230,0.00319096874208,350491,0.843229100756,14822,Pres_Poisson.mtx,7411,7411
120,2.7648,5,9.34609753697e-05,261120,0.950684003958,74752,finan512.mtx,9,348
121,3.75360227387,2493,0.00705204765132,101169,0.811217640916,5357,s3rmt3m3.mtx,4419,938
122,3.54399547947,2274,0.00538606376387,173714,0.794872701988,8032,bcsstk38.mtx,4594,3407
123,2.0,0,1.13884191166e-05,1574400,0.967499148885,525825,parabolic_fem.mtx,1,262913
124,5.22752197727,1995,0.00354161083092,331417,0.838332337758,13681,cbuckle.mtx,4871,8791
125,3.16542660734,174320,5.45215840485e-05,372118,0.488828456557,116835,dc1.mtx,42030,73422
126,1.0,0,0.142658315936,16400,0.212011042534,480,rbsb480.mtx,0,480
127,4.73092897469,376649,5.61329585211e-06,610306,0.659245519675,466316,boyd2.mtx,93260,24
128,1.0,0,0.000381535429304,198109,0.823573931077,32226,helm3d01.mtx,0,32226
129,1.0,0,0.00589194597299,11778,0.379771668636,2000,G39.mtx,0,2000
130,1.307674368,12,0.00124339446689,25740,0.360957896459,6435,n3c6-b7.mtx,11,1
131,1.6,1,2.30469650272e-05,755200,0.89515735471,256000,Lin.mtx,3,16400
132,1.0,0,0.06,19176,0.0968412791403,800,G6.mtx,0,800
133,1.0,0,0.00377896421415,2810,0.899343156748,1220,fpga_dcop_33.mtx,0,1220
134,1.0,0,0.0137593853676,1182,0.744575642534,415,problem1.mtx,0,415
135,1.0,0,0.00377089525142,2804,0.897211620448,1220,fpga_dcop_04.mtx,0,1220
136,9.152,3,0.00305543314237,8008,0.371255999557,2290,Sieber.mtx,4,2
137,1.36374502523,2555,0.00710511932957,107016,0.80606324444,5489,s3rmt3m1.mtx,4528,961
138,1.0,0,0.0642006269592,16896,0.453959539464,726,msc00726.mtx,0,726
139,6.28947709204,4750,0.00333059532503,501899,0.889598462751,17361,gyro.mtx,11686,5668
140,1.0,0,0.00441768649034,20988,0.643383510526,3083,bayer09.mtx,0,3083
141,1.6,1,0.00387510008006,3025,0.799959073834,1250,rdb1250l.mtx,3,91
142,1.38628110596,19041,0.000933693093697,1021261,0.877384627213,46772,bcsstk39.mtx,36632,10140
143,4.05978971477,265,0.000491765377107,319665,0.703917146241,36057,onetone1.mtx,661,17646
144,6.54678121579,150,0.00586905825308,265148,0.919470212346,9506,nemeth15.mtx,501,9005
145,8.0,0,9.8517314418e-05,80400,0.93559197622,40401,chem_master1.mtx,2,5151
146,9.9753155844,3009,0.000222250373284,99976,0.98272319793,29995,spmsrtls.mtx,9999,9999
147,3.93210181543,9342,0.000141015764855,236980,0.837382075177,57975,c-67.mtx,13554,7596
148,1.59517824135,3087,0.000374104202096,170989,0.696507444897,30235,c-53.mtx,6585,6631
149,7.30750818665,47,0.000379235481815,143748,0.817093838527,27534,jan99jac080.mtx,159,26670
150,1.2,3,0.0001527548671,1670700,0.913866402839,147900,FEM_3D_thermal2.mtx,5,249
151,1.6,1,0.00279765777489,4816,0.750669660103,1856,watt_1.mtx,3,150
152,8.0,0,4.35300107892e-06,1833488,0.974317273315,917825,tmt_unsym.mtx,2,115190
153,8.0,0,0.00403225806452,1860,0.811536015724,961,cdde4.mtx,2,136
154,1.63704605141,38,0.0388225934765,3416,0.685794634973,420,bcsstm07.mtx,100,284
155,4.0,0,0.00039803980398,19900,0.904640293174,10000,cryg10000.mtx,2,4950
156,2.69435870254,13533,0.000919813575236,2075166,0.807206863888,67173,laminar_duct3D.mtx,34783,32390
157,1.0,0,0.00123554019438,763334,0.774438691775,35152,lhr34.mtx,0,35152
158,1.03737889222,180,0.00514601758207,232483,0.923489565039,9506,nemeth13.mtx,598,8908
159,9.3793285978,29017,0.000288751146785,1845996,0.852266148224,113076,barrier2-4.mtx,74900,38176
160,1.82372540549,79,0.000684020103548,432221,0.894790817075,35550,g7jac120.mtx,257,35293
161,1.0,0,0.142727905358,16408,0.210648203933,480,rbsa480.mtx,0,480
162,2.4,1,0.0137707833352,58046,0.740660034281,2904,meg1.mtx,3,2898
163,1.16873517881,17315,0.000966351803268,1323067,0.879940226565,52329,ct20stif.mtx,34649,17644
164,1.80996786686,464,0.000987734862672,33236,0.730036963379,8204,c-37.mtx,1332,3469
165,8.90717730081,2343,0.000140026237855,133199,0.85417343768,43618,c-61.mtx,6605,16874
166,2.4,1,0.00294521885926,429423,0.663528166731,17077,Si10H16.mtx,3,864
167,4.29291663276,5725,0.00538794839769,302952,0.871973575672,10605,ted_A_unscaled.mtx,8703,1898
168,1.05969973616,557,0.0366758586782,27451,0.719791258476,1224,bcsstm27.mtx,1002,114
169,9.9753155844,3009,0.0002000099995,39992,0.979487875971,19998,LF10000.mtx,9999,5000
170,1.0,0,0.00406517643624,231473,0.724288372133,10672,lhr10c.mtx,0,10672
171,3.13922380439,882,0.000297233092235,258806,0.696691946414,41731,c-62ghs.mtx,2863,23020
172,7.2,2,0.00165760324201,43246,0.708423450796,7224,TSOPF_RS_b9_c6.mtx,5,1224
173,2.64562939714,3576,0.00489529466749,477309,0.756635336633,13965,crystk02.mtx,9205,4759
174,8.5664649701,824,0.00678291378951,70567,0.790169983621,4562,cavity25.mtx,2488,1068
175,6.64613997892,35,0.000500747933037,106388,0.806414076091,20614,jan99jac060sc.mtx,119,19970
176,8.0,0,0.0166261946136,751126,0.866908120263,9506,nemeth25.mtx,3,9503
177,3.2768,4,0.00118092904274,244753,0.784649653501,20360,t3dl_a.mtx,14,10173
178,1.0,0,0.00324823131693,57295,0.836798139645,5940,utm5940.mtx,0,5940
179,2.74899522819,145,0.031114436154,10938,0.708842039279,839,ex22.mtx,427,412
180,9.86192373015,2456,0.124430428217,340229,0.573377136983,2339,heart2.mtx,2193,146
181,2.0,0,6.66672222315e-05,119999,0.989656841469,60000,dixmaanl.mtx,1,30000
182,8.0,0,0.000464194258007,249220,0.826234926287,32769,viscoplastic2.mtx,3,32766
183,3.13922380439,882,0.000297233092235,258806,0.700179395117,41731,c-62.mtx,2863,23020
184,2.4,1,0.000180370374917,5210631,0.787397645193,240369,Si87H76.mtx,3,10867
185,2.72749005046,2555,0.00914969350309,137811,0.786768459002,5489,s2rmq4m1.mtx,4529,496
186,1.21645100409,17,0.000864007955533,627019,0.670400980859,38098,TSOPF_RS_b39_c19.mtx,18,2098
187,1.24009509132,805,0.000963870653706,45988,0.812525644995,9769,c-41.mtx,1777,3762
188,1.0,0,0.0212336364366,3439658,0.62139793735,18000,nd6k.mtx,0,18000
189,3.13506423809,4581,0.00012421184153,295031,0.812251866352,68924,c-70.mtx,12303,23596
190,1.0,0,0.000617787207336,1526732,0.816994177183,70304,lhr71c.mtx,0,70304
191,2.89480223093,76,0.00426433516947,192651,0.930068839818,9506,nemeth02.mtx,254,9252
192,3.6702499387,18150,1.67443007647e-05,997885,0.855124303512,345241,c-big.mtx,48602,142271
193,1.0,0,0.0095022721725,7513,0.507413424522,1258,mahindas.mtx,0,1258
194,8.8420697221,37,0.00225364130006,1458,0.893245910647,1138,1138_bus.mtx,104,1018
195,1.69142276903,7479,0.000256018748697,333403,0.606270512141,51035,c-64b.mtx,11155,26935
196,1.0,0,8.24494760501e-06,2177124,0.970628248086,726713,tmt_sym.mtx,0,726713
197,1.85083601133,145,0.000461222355225,5564086,0.613109631124,155331,SiO2.mtx,95,10687
198,3.30589848635,63,0.0845944974644,4237,0.558635143196,317,cavity04.mtx,178,78
199,1.0,0,0.00192177440434,8095,0.757728014418,2903,wang2.mtx,0,2903
200,1.0,0,0.000307666799485,57691,0.913970263024,19366,bodyy6.mtx,0,19366
201,3.30589848635,63,0.0845944974644,4237,0.549784847725,317,cavity01.mtx,178,78
202,7.68,2,0.00194283835532,4507776,0.395037074008,68121,Chebyshev4.mtx,8,34187
203,3.92360353811,140,0.0330856964648,11882,0.662657189741,848,ex25.mtx,422,425
204,7.1916841819,51,0.00905392756858,3018,0.815817267809,817,bcsstk19.mtx,167,650
205,1.0,0,0.00377896421415,2810,0.89978046124,1220,fpga_dcop_22.mtx,0,1220
206,3.6,4,0.000444493832648,18000,0.888868395062,9000,G66.mtx,5,1
207,7.14759640984,62,0.0614016736402,1761,0.559143290442,240,steam1.mtx,161,30
208,7.39341145919,4819,0.00106515531002,184003,0.887772582115,18588,nmos3.mtx,12388,6200
209,4.14219103625,12531,0.000144027344418,17468,0.946014606171,15575,poli_large.mtx,11072,4010
210,4.194304,6,0.00764494217707,3973,0.880048875087,1020,circuit204.mtx,22,800
211,2.0,0,0.000112022403405,34986,0.984396114082,24993,dtoc.mtx,1,24992
212,8.5664649701,824,0.00678291378951,70567,0.790798801233,4562,cavity17.mtx,2488,1068
213,2.048,3,0.00067808160275,43603,0.771763620587,11341,coupled.mtx,11,11330
214,6.5400308925,239,0.00769576199528,14207,0.825891860392,1922,bcsstk26.mtx,644,1249
215,1.0,0,0.000647383078117,130534,0.816537223926,20082,chipcool0.mtx,0,20082
216,1.0,0,0.00176026596033,8836,0.861826456996,3169,swang2.mtx,0,3169
217,1.31150903672,1215,3.86658911462e-05,554926,0.63808532591,169422,c-73b.mtx,880,405
218,1.82372540549,79,0.000947088831082,265301,0.894146290704,23670,g7jac080.mtx,257,23413
219,2.0155392,8,0.000274998414544,184274,0.842780424656,36609,mark3jac080sc.mtx,20,19657
220,2.4,1,0.00376797214139,782004,0.629474133855,20374,TSOPF_RS_b162_c4.mtx,3,5374
221,1.0,0,0.000469905524866,63405,0.493130275597,16428,fd18.mtx,0,16428
222,1.6,1,0.00600750938673,1920,0.775992160373,800,rdb800l.mtx,3,55
223,5.46564699323,13343,0.000382762081653,506556,0.817423063182,51448,3D_51448_3D.mtx,34296,17152
224,1.01375947213,96,9.96262765323e-06,793545,0.773583333786,399130,language.mtx,316,398528
225,4.0,0,0.000141053317392,37200,0.930450099,22967,tuma1.mtx,2,6033
226,4.30908418921,85064,0.000307060526545,4966618,0.896927342744,179860,shipsec5.mtx,149429,30431
227,1.0,0,0.01,19990,0.161275656588,2000,G30.mtx,0,2000
228,7.88803877249,378,0.00256958154685,36616,0.672201644831,5339,c-31.mtx,988,1044
229,7.10279245094,1336,0.00313311013891,5528,0.579994446114,1879,rajat12.mtx,821,785
230,4.0,0,6.51065452008e-05,2186329,0.897782059395,259156,torso3.mtx,2,66300
231,1.0,0,0.00974967438043,81966,0.690272361129,4101,lhr04.mtx,0,4101
232,6.4,1,0.00373861940048,2780,0.899035246623,1220,fpga_dcop_05.mtx,6,1214
233,4.80741073395,23159,0.00378788092349,5280703,0.792124264097,52804,crankseg_1.mtx,41873,10931
234,1.0,0,0.00377896421415,2810,0.899166803865,1220,fpga_dcop_15.mtx,0,1220
235,3.77257733564,21539,0.000424813515067,827684,0.928434380672,62424,venkat50.mtx,46818,15606
236,1.63311935646,2747,0.00383236475983,499505,0.853321557662,16146,olafu.mtx,5679,10467
237,1.2,2,3.66215407903e-05,122880,0.950004687806,81920,shallow_water2.mtx,4,715
238,1.0,0,0.0133894040559,4518,0.409603066265,822,bp_800.mtx,0,822
239,5.05780901103,48,0.00224393679685,38390,0.858696238431,5850,g7jac020.mtx,151,1674
240,5.78960446187,76,0.00426442370958,192655,0.929800406619,9506,nemeth08.mtx,255,9251
241,3.2049219676,4989,0.00398451701952,830196,0.74948351012,20414,ns3Da.mtx,12824,7590
242,9.6,1,0.00374265388184,2783,0.899024207469,1220,fpga_dcop_07.mtx,6,1214
243,4.85337895389,3262,0.000979956814629,9964,0.628615857311,4510,circuit_2.mtx,2519,1991
244,2.77202265858,125740,2.64443502319e-05,2560040,0.996344251914,440020,largebasis.mtx,220009,80004
245,8.47009968533,27,0.0039457326631,1533,0.894223154953,882,qh882.mtx,81,336
246,4.07407195267,90,0.00318023241131,22919,0.661867974589,3797,c-25.mtx,301,1885
247,1.0,0,0.00377896421415,2810,0.898498815871,1220,fpga_dcop_46.mtx,0,1220
248,1.0,0,0.00377896421415,2810,0.900493218171,1220,fpga_dcop_35.mtx,0,1220
249,1.0,0,0.046405795778,3049,0.454187002045,363,str_200.mtx,0,363
250,4.72068540811,91,0.0216344297738,22415,0.699184201411,1440,msc01440.mtx,290,1150
251,2.45018564984,94281,0.000213978955475,5530634,0.930864789512,227362,bmw3_2.mtx,172468,54367
252,2.91305340937,2486,0.00205844777146,188536,0.854314773106,13535,garon2.mtx,7414,6121
253,5.73374653998,104,0.000123906165361,91513,0.941709759304,38434,mario001.mtx,348,38086
254,1.0,0,0.0833526438498,410781,0.245735487733,3140,psmigr_1.mtx,0,3140
255,1.0,0,0.00607646873607,27481,0.670580955397,3008,bayer06.mtx,0,3008
256,1.0,0,0.000617480388189,28861,0.89309333413,9669,flowmeter0.mtx,0,9669
257,2.0155392,8,0.00108758587234,45314,0.757596797281,9129,mark3jac020.mtx,20,4897
258,1.32345307583,26,0.0422775315377,3720,0.680430360446,420,bcsstk07.mtx,75,341
259,7.48573558076,244,0.00232729456394,14324,0.775581376636,3509,c-21.mtx,579,1376
260,1.82372540549,79,0.000795601810101,348761,0.894435169698,29610,g7jac100.mtx,257,29353
261,2.35121972939,32401,0.000162191583583,1744980,0.929884775883,146689,Dubcova3.mtx,81664,8256
262,2.0,0,0.00648378416294,2542,0.724560739142,886,orsirr_2.mtx,1,546
263,7.33065394183,151,0.0204189220665,40940,0.61457688984,2003,bcsstk13.mtx,426,1577
264,1.6,1,9.00640004e-05,1152812,0.927694967542,160000,crashbasis.mtx,3,10100
265,1.0,0,0.06,19176,0.0991714566833,800,G8.mtx,0,800
266,1.0,0,0.00387166770334,232684,0.728806123346,10964,lhr11c.mtx,0,10964
267,2.8,4,0.000571510215745,14000,0.880532612245,7000,G62.mtx,4,1
268,8.71782912,10,0.0108427166416,55428,0.721940507099,3198,rdist2.mtx,13,3185
269,1.6,1,0.0024544118918,5964,0.773816594515,2205,orsreg_1.mtx,3,198
270,1.28,2,9.13106715154e-05,38416,0.938197357455,29008,aug2d.mtx,4,3675
271,8.0,3,0.00200100050025,4000,0.8251415,2000,G33.mtx,4,1
272,4.0,0,0.000518742941948,17404,0.883327906996,8192,dw8192.mtx,2,2048
273,2.39430816407,188,0.0213189157365,21147,0.702235335455,1409,ex23.mtx,547,862
274,1.0,0,0.00377492973278,2807,0.90003260463,1220,fpga_dcop_08.mtx,0,1220
275,1.0,0,0.000339106192453,52196,0.913587951113,17546,bodyy4.mtx,0,17546
276,1.0,0,0.000406525627481,88749,0.817757042435,20896,Ill_Stokes.mtx,0,20896
277,2.12983431924,4818,0.0103590385499,609465,0.786333543636,10848,msc10848.mtx,8510,2338
278,1.82372540549,79,0.00128638609375,140115,0.892682846791,14760,g7jac050sc.mtx,257,14503
279,1.03451298951,472,0.0117348273728,39557,0.75167743842,2597,cavity12.mtx,1418,613
280,4.0,0,0.00183289442775,16604,0.856813249352,4257,t2dal.mtx,2,1100
281,1.0,0,0.00519661958407,27741,0.665512785949,3268,bayer07.mtx,0,3268
282,4.60331398788,3582,0.000133300724648,391458,0.737280031082,76638,c-71.mtx,10603,34141
283,6.0440913601,6232,0.000179689847842,224509,0.855320932591,49989,c-66.mtx,11170,14775
284,1.022416415,9171,0.00502184143958,2220156,0.715393654593,29736,thread.mtx,20898,8838
285,7.26838724296,134,0.000769373377827,9462,0.94621296319,4960,add32.mtx,448,4064
286,1.09951162778,12,0.00634150567443,1464,0.873832639076,680,fs_680_1.mtx,40,640
287,2.74242487329,40037,0.000216370688256,2630217,0.863864632933,155924,para-8.mtx,102904,53020
288,1.0,0,0.00848774790609,37020,0.720302114864,2954,lhr02.mtx,0,2954
289,1.0,0,0.06,19176,0.0970368524033,800,G7.mtx,0,800
290,6.8899662437,632,0.00113189529326,63788,0.410783292156,10617,fs-FA.mtx,1596,9021
291,2.28076898477,11124,0.00168523483135,1552895,0.8435263862,42930,sme3Dc.mtx,28474,14403
292,6.0,0,0.000882247336546,1660230,0.736194624021,61349,GaAsH6.mtx,2,10900
293,8.0,0,0.0165685550022,748522,0.867382271406,9506,nemeth24.mtx,3,9503
294,1.0,0,0.00377896421415,2810,0.897641620547,1220,fpga_dcop_20.mtx,0,1220
295,3.88557836604,4018,0.000122296505972,278256,0.826868797522,67458,c-69.mtx,11499,26663
296,4.67301980468,13512,0.00106095163655,1163583,0.907691795418,46835,rma10.mtx,30531,16283
297,2.0,0,0.00287085230969,4942,0.752953770005,1856,watt_2.mtx,1,1044
298,1.0,0,0.00262508551497,4831,0.85487815637,1919,plsk1919.mtx,0,1919
299,1.0,0,0.0141065877172,4760,0.395332537427,822,bp_1400.mtx,0,822
300,5.15444934457,32505,0.000164658537534,1293165,0.815722316875,125329,matrix-new_3.mtx,83546,41783
